Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
DRJ49,2081.787082943356,OUT049
FDE05,2441.2301172548364,OUT049
FDU31,3767.9511980648954,OUT017
NCN19,5125.772082567661,OUT027
FDK56,5107.985717965585,OUT027
FDK58,1648.2199102664238,OUT017
NCJ42,1646.3827602503598,OUT035
FDZ34,5696.075374423154,OUT027
FDA52,2780.3032913706443,OUT018
NCR29,994.2607527309549,OUT013
FDT48,3193.369627288436,OUT035
DRJ51,572.5022288243241,OUT019
NCS54,2907.491714800618,OUT046
FDV01,2527.65391895276,OUT035
DRG51,4257.143139461717,OUT027
NCG42,2059.745498383819,OUT013
FDA51,1914.3212839317414,OUT049
FDV19,382.64902040160223,OUT010
NCT18,3090.8702015238587,OUT045
NCS41,3093.381490944362,OUT045
FDO03,3800.0056513577088,OUT046
FDL12,131.7019563145814,OUT010
FDY37,354.7540138666253,OUT010
FDI58,1443.685076449174,OUT049
FDT28,2415.8583900787085,OUT018
NCC42,276.7762812452412,OUT010
FDO01,2073.1751694910145,OUT017
FDJ02,2458.789804002036,OUT013
FDQ04,612.7107916329965,OUT018
DRL47,2037.4087384674726,OUT013
FDZ32,1652.8241888846878,OUT035
FDC35,3573.418884811434,OUT035
FDX14,1128.2534750576167,OUT045
FDZ35,1644.9631542299217,OUT013
FDL14,2424.4263060329235,OUT013
FDO04,904.1036506550697,OUT049
DRK11,2455.2073910918816,OUT017
FDB44,3431.3253862482097,OUT018
FDZ50,3146.4831100382607,OUT049
FDI12,2649.9766913896174,OUT027
FDU43,3919.0565617858897,OUT017
FDD58,233.09736769644059,OUT010
FDB27,3083.8465182671525,OUT017
FDB04,1368.8566644870948,OUT018
NCO17,1995.7030773189888,OUT013
FDL12,888.5277966563865,OUT017
DRJ13,2571.5784035602237,OUT049
FDD57,1539.7741068154137,OUT045
FDW19,1724.5247248342598,OUT035
DRD27,1599.1979900510137,OUT018
FDH27,4053.3019967679647,OUT027
NCW30,5859.941507890135,OUT027
FDR40,1305.2377688314912,OUT018
FDG05,2476.0344500816836,OUT013
NCY41,130.3991618939173,OUT019
FDI38,3245.720717375264,OUT018
FDR20,655.2084486991059,OUT046
FDE09,1656.9300053448085,OUT017
FDN50,235.8206700414814,OUT019
DRF27,2465.2771136172196,OUT045
DRF51,689.1991358842125,OUT013
NCO02,147.19734171549445,OUT019
FDB51,1362.982898922709,OUT027
FDJ50,946.1927318883857,OUT013
FDN52,1420.3604324056876,OUT013
FDX14,1380.7139595844098,OUT013
FDT27,572.9587555967961,OUT019
FDV10,705.5356003036931,OUT013
FDU33,682.6812528269585,OUT046
FDU58,3145.4537174227153,OUT046
NCP42,5749.19712922707,OUT027
FDL51,5859.941507890135,OUT027
DRH15,1089.6597209868062,OUT027
FDU16,1343.4442783334068,OUT017
FDW15,2506.1382366512707,OUT017
FDQ44,2008.003123482322,OUT045
NCI06,4782.74581881418,OUT027
DRK23,572.7247607037827,OUT019
FDC28,1657.3667058788403,OUT035
NCY17,130.3991618939173,OUT019
NCV05,2396.62161442233,OUT018
FDM34,283.87237178778395,OUT019
DRD60,5062.670263823532,OUT027
FDT38,1354.562037589566,OUT046
FDQ57,2379.8633260492534,OUT018
FDE59,1016.058347235087,OUT027
NCM43,2641.0860201885675,OUT046
DRI51,2856.5326573374155,OUT049
NCG30,2000.7140675616347,OUT017
NCK54,1913.0989004146913,OUT035
FDQ16,261.18927949533065,OUT019
FDI36,3066.8315583092694,OUT013
FDX16,4059.7278390742576,OUT027
FDA34,2900.109672077093,OUT046
FDJ48,3675.810523770097,OUT018
FDU47,2035.4169584200977,OUT035
FDS39,2153.0919198112224,OUT046
FDD11,3967.2231304084085,OUT046
FDM16,1469.127023478879,OUT027
FDU56,3000.142549599836,OUT018
FDQ32,1997.970252661074,OUT017
DRK35,702.552895228933,OUT013
FDA58,3697.5795959577704,OUT049
DRG48,360.84440889293353,OUT019
FDT59,572.5184746885859,OUT010
FDQ31,218.66671191222906,OUT019
FDS51,1084.157982260781,OUT018
FDW32,2554.4209886903,OUT027
FDI15,5858.572564267698,OUT027
NCV30,1016.5566383141847,OUT017
DRG25,3138.6617274640753,OUT049
FDT02,689.8110105715477,OUT013
FDO33,2933.211340321688,OUT027
FDP38,772.6809032039935,OUT035
FDZ45,3099.3114502194544,OUT035
NCA54,4782.74581881418,OUT027
FDU33,745.2553694686164,OUT017
FDN58,3850.767130385982,OUT017
FDI05,1171.9489759864794,OUT045
FDM57,193.8129717290521,OUT019
NCS42,2675.5466495915457,OUT027
FDB57,3801.8029745873955,OUT045
FDC03,3067.265966580811,OUT045
FDZ58,2009.9253857590568,OUT013
NCK29,1990.7148756766544,OUT045
NCR53,3728.6349475844936,OUT045
FDE26,4055.6304321000625,OUT027
FDU52,2452.621132458935,OUT049
FDE41,2347.811501876527,OUT027
FDU38,3015.964438795466,OUT018
FDA52,2847.2051872490156,OUT017
FDW46,1130.4052868870294,OUT046
DRI59,3836.2963895533794,OUT035
FDT38,1345.1024072798732,OUT035
FDL33,3012.0734494424028,OUT018
FDQ01,5858.572564267698,OUT027
FDJ08,3110.014038496406,OUT046
FDQ47,625.7225049085391,OUT049
NCZ18,3885.2047842533398,OUT013
FDE29,953.6602417947585,OUT017
FDF10,4055.6304321000625,OUT027
FDC48,1337.2307209004732,OUT049
FDY58,3767.980721721286,OUT013
NCX30,572.7410065680447,OUT010
FDV11,2868.5079363836135,OUT013
FDT46,783.068580383551,OUT046
DRD01,130.3991618939173,OUT019
FDQ11,4176.93020856068,OUT013
NCM41,1446.6717788485846,OUT017
NCC55,690.1131906011007,OUT013
FDG45,5858.572564267698,OUT027
NCQ54,2764.5583665551003,OUT049
FDM34,2026.2855809824282,OUT045
FDD17,571.9780629509273,OUT019
FDN38,5858.572564267698,OUT027
FDB53,2420.3323747336904,OUT018
NCL06,4074.9725377042832,OUT035
NCV18,193.8129717290521,OUT019
FDX25,3074.985669013098,OUT013
FDB39,927.797047123922,OUT046
FDC33,3098.2528893174167,OUT049
NCO14,644.6995585701858,OUT018
FDA58,5858.572564267698,OUT027
NCQ02,3086.599361148863,OUT017
NCR53,3747.724120978254,OUT017
FDN52,1373.2085722040736,OUT046
FDG26,4169.852728765341,OUT046
FDE23,1093.533355502465,OUT027
DRI37,1029.052911431489,OUT013
DRH37,2565.9817970227264,OUT018
FDO01,2063.3385649551733,OUT035
FDK45,1919.075502858737,OUT049
FDP23,3675.898196978187,OUT049
FDM33,3680.5709422109485,OUT035
FDD36,2027.6469907487208,OUT017
FDL56,1345.320057198319,OUT017
FDT27,573.4991673344547,OUT010
FDG52,637.4095535684298,OUT017
NCL42,3924.1597442258276,OUT035
DRJ24,3144.701316562875,OUT046
FDV38,904.2323753049884,OUT046
FDT35,2765.2706955086483,OUT045
FDY51,3654.1891540844795,OUT045
FDC37,1646.1294967867836,OUT017
NCP43,3028.0362551848916,OUT013
FDO33,1738.8828091413923,OUT045
FDW04,1988.0331395481974,OUT018
NCC31,2474.1747058023066,OUT046
FDK22,3641.419257554444,OUT049
FDJ50,865.261762546398,OUT017
FDV13,1373.04224605318,OUT017
DRL60,2458.9312312990487,OUT017
FDW03,1648.9278655287244,OUT017
FDY27,2895.2380243994294,OUT035
FDB39,1275.660541727987,OUT027
FDU59,2551.830594160122,OUT045
FDZ57,2099.0522241541953,OUT049
FDO21,3735.3045113839653,OUT049
FDS43,2989.9446072193496,OUT018
FDU28,496.3449151002112,OUT010
FDC51,270.23054064097227,OUT010
FDW16,227.79687447554437,OUT010
FDP32,273.97073644424216,OUT010
FDB60,509.2845995540493,OUT019
NCQ30,2031.4797770130258,OUT046
FDD26,3151.782017246113,OUT049
FDI44,1266.3879699185868,OUT045
DRH23,948.8071234476764,OUT046
FDO44,1711.006373152612,OUT046
FDG04,3104.3951050378632,OUT046
FDM32,2730.389710004443,OUT027
FDM09,2760.6485085152685,OUT013
FDZ47,1564.480894347792,OUT013
FDM40,3123.1328508395277,OUT027
FDY48,1638.4464338314228,OUT017
NCM30,629.1310190561918,OUT045
FDX36,573.276635454996,OUT010
DRF03,606.2813685595785,OUT017
FDN51,4027.6881261466374,OUT049
FDM57,1348.5040102204778,OUT049
FDB35,1450.7042203446426,OUT049
FDY13,2008.7800983772822,OUT027
FDA37,1997.3687434251342,OUT017
NCX53,2110.3304378386556,OUT017
FDD59,1317.4383519003438,OUT018
FDX10,130.3991618939173,OUT019
FDC03,2997.3345073493433,OUT018
FDW43,3857.710331593583,OUT035
FDW10,2846.9839491637736,OUT046
FDY14,5858.572564267698,OUT027
FDV43,722.8313200555517,OUT045
FDO40,2455.6146081149823,OUT013
FDP46,2697.4793481738,OUT027
NCE43,385.14544701635793,OUT019
FDD05,2035.1583156728461,OUT035
FDJ60,385.6213632786253,OUT010
DRE27,1517.1767264751813,OUT018
FDO11,4170.801564950765,OUT035
DRG11,2886.354384728994,OUT027
FDK33,572.7410065680447,OUT010
DRM23,2784.36069154576,OUT045
FDJ02,4055.6304321000625,OUT027
NCZ05,1647.9128766634433,OUT045
NCL30,2027.1388999961343,OUT013
FDZ19,2756.180900799927,OUT018
FDM45,2014.2746452283188,OUT049
FDO36,2906.7660139149443,OUT046
NCK31,767.9155473397271,OUT045
DRJ37,2489.8204422745634,OUT045
FDP24,1948.9587284799006,OUT018
FDF46,1905.0565700512868,OUT013
FDX46,130.90796299497288,OUT019
NCL18,3004.9824488201707,OUT045
FDJ26,3553.0650881167394,OUT013
FDJ07,1934.7226008076825,OUT045
FDY15,2469.5171026369517,OUT013
DRG01,1145.1852031418698,OUT045
FDF58,1073.7441168625407,OUT045
FDZ14,277.32663118351496,OUT019
FDP31,1061.535225602283,OUT049
FDH45,705.4179193363833,OUT013
FDA09,424.66962623578644,OUT010
FDW31,3083.5185209825695,OUT035
FDA57,650.3073879991908,OUT046
NCE55,2886.651143560817,OUT035
FDC17,568.9808530236568,OUT019
FDC59,1200.0880498375257,OUT013
FDA22,2686.306547780716,OUT013
FDK52,3756.2491925833856,OUT035
NCM26,2515.0919941673505,OUT046
NCT53,2654.4046182178918,OUT035
FDW45,2426.3520718583445,OUT018
NCI18,3778.140210389152,OUT035
FDE38,2461.6662767615053,OUT018
FDF08,218.42921113206387,OUT019
FDY58,572.7410065680447,OUT010
FDF58,135.26754619246955,OUT019
FDX39,3701.8697931565957,OUT017
FDB44,3659.2944922258107,OUT049
FDF28,2037.292031418787,OUT013
FDE39,1922.2738481250449,OUT013
FDT37,3855.1369659706743,OUT018
FDZ45,3131.9157191242093,OUT017
FDO40,2519.857520580582,OUT035
FDM57,2502.610326251443,OUT027
DRG36,2880.490605262374,OUT017
FDY36,145.64730307135127,OUT010
DRL60,4070.6652248551372,OUT027
FDS25,266.29769125064115,OUT019
DRF49,2929.9700504225502,OUT027
FDP16,3996.951893256413,OUT045
FDS60,3029.7404829621937,OUT049
FDU15,1020.7908497222713,OUT027
FDK43,2087.48140960647,OUT046
FDN25,926.94248926075,OUT046
FDE53,1642.9979866099332,OUT049
FDB22,2437.091033120723,OUT013
FDE39,1980.4272256633876,OUT017
FDX35,3797.272920793728,OUT035
NCG54,2779.4565742960112,OUT049
FDH27,2465.412818921011,OUT035
NCK42,3589.586191097303,OUT013
FDS25,1653.0362848818468,OUT049
FDI10,2778.557201154648,OUT018
FDU35,1622.7953172955804,OUT035
FDI04,3120.1502295495925,OUT017
DRK23,4114.08022236758,OUT035
FDB53,365.5235873895518,OUT019
FDY02,4148.734834613048,OUT049
FDM60,615.5556787284052,OUT035
NCJ31,573.4991673344547,OUT010
DRP35,2004.9931393347688,OUT017
NCQ30,1965.5910391568812,OUT018
DRL11,381.700116731766,OUT010
FDU01,3029.684507224306,OUT013
FDR39,3003.5596912134333,OUT035
FDO08,2579.4940631081104,OUT046
FDC02,4232.790329009476,OUT045
NCZ29,2013.5367887807238,OUT035
FDF29,275.56775423864224,OUT010
FDZ23,3063.4400414248225,OUT017
NCU53,2469.926684104159,OUT018
NCW30,4025.0520249389006,OUT013
NCM26,4091.5240292572594,OUT027
FDV50,2988.8762483933806,OUT027
FDW15,2505.1403190948035,OUT049
FDI35,5062.670263823532,OUT027
FDO11,4135.0307787763995,OUT017
FDN48,1450.6574569272466,OUT046
NCA17,2493.0360246069818,OUT049
NCN54,1359.6637428992572,OUT013
FDP22,822.2120604651387,OUT013
NCB54,2008.0806554646258,OUT035
FDD08,608.8168788184532,OUT045
DRM48,130.3991618939173,OUT010
FDG41,2920.9594672087073,OUT027
FDE44,1093.8846091981943,OUT027
FDE26,2460.6054930659975,OUT035
NCS38,1933.5636525178263,OUT013
NCJ54,3536.027593970268,OUT018
FDI40,245.72764136963067,OUT019
FDN45,3443.7155618733464,OUT018
FDU43,3938.904898794433,OUT046
FDI04,516.4763766195268,OUT010
NCC07,1631.1197539057553,OUT018
NCC07,249.10480878542478,OUT019
NCD18,3816.2400689982132,OUT045
FDU55,4236.771673163603,OUT035
FDX59,598.3713958967743,OUT035
FDR52,3121.052930745247,OUT049
NCP17,1198.094824055095,OUT013
FDQ32,1998.6504259863314,OUT045
NCT17,3115.370485477652,OUT049
FDO10,910.3693755973297,OUT049
FDE32,625.0891135650578,OUT049
FDN44,2609.540307824041,OUT045
FDH02,1378.0953089635998,OUT035
FDK60,1565.7745599576651,OUT013
FDS24,206.77974474647561,OUT019
FDL03,557.5990748689719,OUT010
FDB46,5858.572564267698,OUT027
FDO48,3745.7786492978644,OUT049
FDZ39,1642.846166115103,OUT049
FDT02,1015.927963022658,OUT027
FDC50,1511.9631074046736,OUT013
FDP39,787.2228996893406,OUT035
DRG15,965.1857304149173,OUT018
FDP10,1630.8249076351958,OUT018
FDF53,4943.304461109264,OUT027
FDN34,2808.510895888095,OUT045
FDK02,1987.5855431721798,OUT045
FDC23,2875.70037858446,OUT045
FDJ10,284.11676154992455,OUT019
FDE53,1652.045263329116,OUT035
FDR25,4180.27803354101,OUT035
FDW50,2592.8600043951806,OUT046
FDS09,793.8291037751242,OUT049
FDW49,424.4535622595771,OUT010
FDU51,2900.741648509309,OUT046
FDF28,1984.6173901613545,OUT018
NCY30,2857.3864589595237,OUT018
FDD44,4166.935960953779,OUT045
FDX09,2892.792531976418,OUT017
NCF30,2020.8351731870557,OUT013
FDZ50,484.32265581825146,OUT019
FDW37,1419.359855559648,OUT013
FDD11,3957.9087171289093,OUT049
DRH39,1183.1263552880362,OUT018
FDA36,3134.010399638528,OUT049
NCG43,1440.6668937728189,OUT049
FDF02,1646.2802700377908,OUT035
FDP57,2858.1287229165914,OUT027
NCE42,3844.770387540951,OUT017
NCR38,5858.572564267698,OUT027
FDP03,279.7930877397099,OUT019
FDO51,620.7065391087236,OUT035
NCQ42,2064.519100570423,OUT046
NCM41,1390.4075751767891,OUT046
FDH48,2500.2391268788506,OUT027
DRF60,3851.6715813259834,OUT046
FDJ27,1639.479115898325,OUT035
FDQ14,2417.3563729590164,OUT013
FDN27,1965.134876592377,OUT017
NCQ02,3097.9317376341614,OUT046
FDJ33,2026.9497747927803,OUT049
FDP07,5754.232926931119,OUT027
DRE01,3772.8035809615913,OUT049
FDU36,1567.5823375504494,OUT045
FDL28,3860.166081037279,OUT017
NCX53,2144.0342489381774,OUT046
FDZ39,1644.921809465482,OUT013
NCP42,3053.2394875412415,OUT013
FDJ14,1329.3877569399083,OUT035
FDK04,883.7915968216032,OUT049
NCC19,3081.9446390633993,OUT017
FDS09,797.3583125128442,OUT018
FDZ02,1569.1571965138307,OUT046
FDD35,2001.1711919382485,OUT018
NCY42,2436.735319992451,OUT017
FDB05,3910.763602236701,OUT045
FDF20,3076.8484103376354,OUT035
NCO41,1530.129822158427,OUT018
FDC40,2018.9819859734112,OUT027
FDV58,3007.747514186707,OUT045
FDZ57,2039.572107847359,OUT045
DRM35,2969.8772622199895,OUT046
DRN36,1486.3636329332573,OUT018
FDQ13,1361.8652434747246,OUT046
DRO35,268.83644706499234,OUT010
NCD43,1648.1606914843783,OUT035
FDA51,1842.8395426540767,OUT018
NCX17,5858.572564267698,OUT027
NCZ17,642.8643130809866,OUT049
FDR11,4239.267355937477,OUT027
FDW34,3857.5959019703014,OUT049
FDN50,1448.4205215547747,OUT017
FDS09,785.7347081556346,OUT046
FDS48,2418.820924568034,OUT018
FDL44,2624.0442317326974,OUT049
DRF48,3032.1972774975784,OUT018
FDA14,2415.026202247409,OUT018
NCD30,1534.3122888829485,OUT049
FDI16,788.7057200985302,OUT017
NCG06,4071.7296963704243,OUT035
DRZ24,1982.5676954250248,OUT035
NCS17,1512.791526788521,OUT045
FDB37,3988.1336022843143,OUT045
FDE10,2022.5229509334285,OUT035
FDC57,3007.885038994196,OUT045
FDM12,2994.979518045868,OUT018
FDE24,2063.1967397571175,OUT049
FDW22,3751.7391928667707,OUT045
DRD01,1226.443081292474,OUT027
NCZ18,5858.572564267698,OUT027
FDN49,624.5168827629877,OUT045
FDR22,1928.345053751382,OUT035
FDV08,130.3991618939173,OUT019
FDY39,3131.5121665524166,OUT046
FDV36,2079.5334003835173,OUT049
FDO60,723.0156566723592,OUT045
FDU04,2987.4247377666247,OUT027
FDR20,1094.3001066424356,OUT027
FDW19,264.6574919700111,OUT019
FDU40,3040.3340963355345,OUT049
FDK15,1543.3919564832315,OUT045
DRF15,2511.307156845873,OUT035
FDQ25,2882.7079147089416,OUT017
FDI48,130.3991618939173,OUT019
FDS49,1308.7573351759233,OUT046
FDV22,2607.618625076117,OUT046
NCV42,1660.2697123472349,OUT046
FDX26,3119.7426149203243,OUT046
FDI33,1371.7731786148977,OUT018
FDZ14,2018.3647855877534,OUT049
FDG10,994.9677424903197,OUT013
FDM38,769.5228377606628,OUT018
FDG26,5859.941507890135,OUT027
FDH46,1642.764790285648,OUT035
FDN13,1549.3891571547717,OUT018
FDU57,2490.329721241275,OUT035
NCI06,2997.7727403182,OUT046
FDM38,836.7133262743398,OUT045
NCG42,275.69166594680297,OUT010
FDL39,2985.460460235177,OUT045
FDT31,505.5134503316797,OUT019
FDV59,3633.492260844674,OUT013
FDB49,1634.8479731865505,OUT035
FDD58,1636.956349865518,OUT049
DRN59,773.2812982559515,OUT046
FDX48,2499.5613080871867,OUT049
FDQ11,4152.683124154458,OUT049
FDY12,853.605844070585,OUT049
FDQ11,4194.2481265314245,OUT045
DRI11,1904.4539379732391,OUT017
FDY32,4255.091184662237,OUT027
FDS51,977.7014326286671,OUT045
FDR19,362.25168402179855,OUT010
DRB13,3016.8798211652147,OUT018
FDS21,1018.5742175388804,OUT035
FDQ40,2854.4400416122603,OUT045
NCE55,2845.4984439784457,OUT013
FDX43,4267.616565158955,OUT027
FDS12,2028.8832642943303,OUT049
DRK01,2817.978000393024,OUT027
FDN25,866.4922506455381,OUT017
FDB60,3095.4158098459634,OUT046
FDQ13,1346.7597415047187,OUT017
DRK13,3076.1365455169207,OUT045
DRF25,592.8962499440623,OUT018
NCD42,130.3991618939173,OUT019
FDW25,1356.7929930054213,OUT045
NCV29,4782.74581881418,OUT027
NCK42,3702.4033249935756,OUT035
DRJ13,4228.780629999319,OUT027
DRD15,3867.0236984630374,OUT017
FDM27,2539.8550652250124,OUT045
FDZ50,3034.092898719707,OUT018
FDC04,3959.2484498867775,OUT046
FDF50,3091.214198393918,OUT049
FDP15,3968.445481569355,OUT045
FDK46,4077.867785776194,OUT035
FDZ56,2699.6660137313947,OUT018
FDY60,2261.2103211457384,OUT049
FDB10,3870.2879821490224,OUT035
FDR57,2491.234308501151,OUT045
FDU58,3149.304568919742,OUT049
FDH02,1379.7519999223414,OUT046
FDP48,3110.459961727206,OUT013
FDI46,3981.9382177192297,OUT035
FDW56,3091.153428677461,OUT013
NCM19,266.43812963271625,OUT010
FDS50,5858.572564267698,OUT027
FDK24,724.5543902504756,OUT013
FDO36,2988.3938488106824,OUT017
FDK45,2934.1960403074627,OUT027
NCL05,657.0879033519375,OUT045
FDL32,1846.4045812489344,OUT018
FDA28,2038.6147499237384,OUT049
FDY36,1170.5022253008074,OUT018
FDP32,1965.8390464338931,OUT018
FDL50,2036.9152172687297,OUT046
DRC24,2505.483303914066,OUT049
NCS18,1652.2611601633396,OUT017
FDD16,1145.7418047782048,OUT017
NCV18,1420.9203444122868,OUT013
FDX07,3060.483443614499,OUT046
NCZ05,2858.986118511242,OUT027
NCI31,689.4641610367376,OUT013
FDK14,1338.2836882656097,OUT049
NCR06,633.886791325165,OUT045
NCF54,2847.1470939441974,OUT049
DRG23,366.43587150125916,OUT010
FDD53,655.4036755343981,OUT046
NCM31,3005.6478958986104,OUT027
FDT16,4224.599333780865,OUT017
FDR40,1290.597654302893,OUT035
DRG25,3129.4882386025306,OUT017
FDT10,977.7689756831186,OUT035
FDY32,2512.9289999506173,OUT013
FDN50,1451.5879034310722,OUT035
FDZ35,248.44605858208442,OUT019
NCP54,2008.8327264991829,OUT045
NCD07,1738.7226836553077,OUT035
FDS02,2974.5724735982835,OUT018
DRN59,764.3125111762027,OUT018
DRB24,2439.6474050363904,OUT013
FDP37,3001.2899303734057,OUT027
DRB01,3036.044551085285,OUT018
FDR47,3036.4259815431897,OUT046
NCM31,279.29613965488187,OUT010
NCF06,5859.941507890135,OUT027
NCV17,3003.0054718185784,OUT027
FDS10,2923.853563064776,OUT049
FDN52,1363.3461490931174,OUT035
FDZ48,1897.5479124693643,OUT013
FDJ48,4092.6805981741713,OUT049
DRB13,5266.003523294313,OUT027
FDV59,3737.355872145797,OUT017
FDL32,1727.8012437483321,OUT035
FDZ12,2058.240775171724,OUT035
NCR06,1025.2867226843555,OUT027
FDP51,1978.098891368374,OUT017
FDY22,2084.3855016274947,OUT013
FDZ38,2868.100242298624,OUT049
NCO54,887.2244030532036,OUT035
FDR23,2866.9453544783414,OUT035
FDM38,882.0663495157419,OUT049
FDS25,1803.0826240970275,OUT013
FDZ22,1418.3916597705158,OUT013
FDZ20,571.9780629509273,OUT019
FDD45,228.71955481483315,OUT010
FDN03,3931.8657777233066,OUT049
NCW30,4042.529641830001,OUT046
FDY24,1279.3517844132157,OUT027
FDJ26,569.3974844961448,OUT019
FDM15,2484.5866136190434,OUT049
NCW54,1278.3439923849903,OUT027
FDA23,1622.08736203328,OUT045
FDA39,130.3991618939173,OUT019
FDZ12,2439.291439991294,OUT017
NCB42,1974.5941521335897,OUT046
FDL16,782.800792431028,OUT046
FDO24,381.8286738585202,OUT019
NCP42,3100.935639936186,OUT046
FDR19,2436.239232222875,OUT018
DRL01,3784.2162803249203,OUT045
FDV37,3134.5491935633117,OUT046
FDI41,366.06510602304326,OUT010
FDF58,1045.0555370793047,OUT049
NCF43,2021.3390042769402,OUT018
FDN02,3404.2694668702406,OUT049
NCP41,1651.5350043780431,OUT035
NCY17,1089.6597209868062,OUT027
FDL58,5858.572564267698,OUT027
NCA30,5124.403138945223,OUT027
FDE46,2425.0540308350996,OUT018
FDY38,3811.339388536754,OUT035
NCH29,2820.0841824346535,OUT027
FDO20,4078.241296257469,OUT045
FDP44,1632.0894575841237,OUT018
FDM02,2675.5466495915457,OUT027
FDJ14,2054.473590478206,OUT027
FDH04,211.47226856573013,OUT010
DRK23,4095.3546467321344,OUT046
NCW05,1650.9390147062154,OUT046
FDF12,2444.912195931883,OUT049
FDL51,569.7458327672182,OUT019
FDN03,3684.1405907758335,OUT018
DRJ37,2468.644023931119,OUT049
FDM12,491.9435918051511,OUT019
FDA16,3802.5198258800997,OUT045
NCB07,3004.1498529766786,OUT017
NCI17,237.13978374087097,OUT019
FDR51,2479.9305096547837,OUT046
FDJ55,3812.079591120066,OUT045
NCZ17,701.0652303221832,OUT013
FDU25,1069.8917089382287,OUT013
NCG18,1647.5068569198263,OUT045
DRM11,4175.5931938014655,OUT017
FDH16,1442.0132364120707,OUT035
FDZ04,997.2265648005447,OUT018
NCX53,2114.758571210798,OUT035
FDX38,1094.3001066424356,OUT027
FDX09,2889.4631160075755,OUT046
NCW05,1633.115527032141,OUT018
NCS41,3109.213445812587,OUT017
FDI26,2879.705899068024,OUT046
NCZ41,3001.2899303734057,OUT027
NCK06,2070.418394299107,OUT046
FDX23,2820.0841824346535,OUT027
NCA42,2531.2795461129645,OUT046
FDC20,879.0791172703971,OUT049
DRC49,2366.711298286551,OUT018
FDX01,1954.8249560524714,OUT013
FDC08,3749.4896094409382,OUT045
FDC02,4221.841112109674,OUT017
FDK10,2973.5069438988244,OUT045
DRC24,2474.866285128884,OUT013
FDW16,235.07685165055682,OUT019
NCU06,3495.0222536232254,OUT018
DRA59,3122.85673914499,OUT045
FDR24,229.3876944839158,OUT019
DRL35,614.9330500405655,OUT018
FDA49,1410.6062715781586,OUT013
NCC55,634.2985857078281,OUT046
DRD24,296.99760355151096,OUT019
NCE55,2882.097528040713,OUT049
FDT33,2788.258560814397,OUT045
NCT53,2506.7773133767,OUT013
FDS26,4152.913746867208,OUT046
FDL22,1405.476156803149,OUT018
FDP44,1646.5664906368777,OUT017
FDC52,2389.5897234758286,OUT018
FDI53,381.8954766296857,OUT010
FDZ23,3085.347129887833,OUT046
NCT18,3102.468258782804,OUT013
FDR13,1950.4941001691118,OUT046
FDB09,272.0004332078058,OUT010
FDZ60,1652.5135879633624,OUT013
FDB11,3740.1283799501844,OUT046
FDC10,1941.7485406625503,OUT018
FDW56,3100.935672366776,OUT035
FDK14,2347.5606433431603,OUT027
DRE27,2820.0841824346535,OUT027
FDA38,3963.387583035387,OUT017
FDT11,3089.14639264748,OUT045
FDP15,3978.686280241134,OUT035
FDV27,1365.3931911283667,OUT035
FDS36,2905.6448528441333,OUT027
FDY40,1094.0318594919333,OUT027
NCF19,781.3132040988924,OUT049
FDF53,3032.518567396291,OUT045
FDS14,4150.6765373552535,OUT027
FDE56,1101.3551997598715,OUT046
FDZ19,2888.372047614188,OUT035
FDZ46,1736.5726333927416,OUT013
FDR16,3609.7430022118474,OUT046
FDG29,611.8598779002499,OUT018
NCE30,3623.549443805332,OUT017
FDZ40,889.1143645074266,OUT046
FDG58,2419.567914572271,OUT018
DRH03,1512.9073414941256,OUT013
FDZ47,1562.8461348261037,OUT045
FDV04,2439.203476115102,OUT018
FDZ10,1974.9074670678813,OUT018
FDG46,1894.2355246251507,OUT017
NCF07,1567.766686277633,OUT045
FDY44,3077.6532432727467,OUT035
FDB21,3826.9333300899148,OUT013
FDS20,3123.214469142397,OUT035
FDS49,1297.5342917543041,OUT049
FDX55,5858.572564267698,OUT027
NCQ02,2997.295990586375,OUT018
FDR25,4152.774543280437,OUT013
DRG39,884.6720803358583,OUT045
FDB46,3582.3108820244474,OUT046
NCC30,2867.1678674140235,OUT018
FDE58,1987.111697061923,OUT035
FDC05,560.3608925375482,OUT019
FDY15,2557.2986662803564,OUT046
FDG14,2462.6770796809415,OUT046
FDL08,3936.8632804677977,OUT049
FDQ47,689.2000546072396,OUT013
FDN12,1708.8001609802552,OUT035
FDW10,2859.3318647291135,OUT013
FDD02,1909.050864848803,OUT035
FDX35,573.276635454996,OUT010
FDT35,2758.946577365231,OUT046
DRN47,443.0922970173472,OUT019
FDB11,573.0538778081977,OUT010
FDN20,2758.1101709717277,OUT045
FDB59,3068.706016203278,OUT035
FDJ58,2866.8205441759706,OUT045
FDU60,2753.569007482839,OUT046
FDS03,1068.9411882817426,OUT049
FDU40,508.4478701604508,OUT019
DRH15,771.9632799204658,OUT049
FDD04,4018.3511878483237,OUT027
FDQ01,4070.24674178816,OUT046
FDF28,2020.5185657099362,OUT035
FDD22,267.86175681973754,OUT010
FDY19,1947.2710722863458,OUT046
FDN33,1454.6485242235694,OUT035
FDV36,2055.0087488790596,OUT035
FDW01,367.40187257248493,OUT010
FDJ28,3112.6779662042372,OUT049
FDB17,2976.8597451911232,OUT035
FDM40,2075.2588643853937,OUT049
FDV46,2085.549434400262,OUT045
FDQ44,2015.325272220524,OUT049
NCD42,633.5656456097702,OUT046
